,ORF,Ribo_Prints,RNA_Prints
699,YCR042C,39.70521943,7.224584421
700,YCR043C,65.04897651,198.6760716
701,YCR044C,119.61120659999999,61.563683999999995
702,YCR045C,2.417615852,0.0
703,YCR045W-A,0.0,28.98066913
704,YCR046C,90.95924111,29.91827901
705,YCR047C,116.36090209999999,61.42641826
706,YCR047W-A,0.0,0.0
707,YCR048W,95.39097047,44.39591867
708,YCR049C,0.0,0.0
709,YCR050C,23.09644658,0.0
710,YCR051W,37.33752912,98.8331788
711,YCR052W,90.93032844,59.54808977
712,YCR053W,237.89339980000003,352.2417445
713,YCR054C,29.52577657,12.02389464
714,YCR057C,66.93970125,29.35704146
715,YCR059C,64.29551347,6.545826811
716,YCR060W,63.72144638,15.1372245
717,YCR061W,82.81099361,67.06365285
718,YCR063W,0.0,5.365092228
719,YCR064C,0.0,0.0
720,YCR065W,88.42055569,42.00914693
721,YCR066W,21.93689138,3.4741170980000002
722,YCR067C,25.66392212,42.9408695
723,YCR068W,68.49138191,32.54067455
724,YCR069W,197.62304369999998,308.2489353
725,YCR071C,72.82451015,57.66561714
726,YCR072C,34.57752904,9.856797348999999
727,YCR073C,26.78979728,7.636797946000001
728,YCR073W-A,37.64136073,69.74619896
729,YCR075C,68.36017236,6.4956672189999995
730,YCR075W-A,46.95264470000001,0.0
731,YCR076C,23.69456174,6.7544587410000005
732,YCR077C,104.4701254,123.3769264
733,YCR079W,40.27540629,42.09720222
734,YCR081C-A,0.0,0.0
735,YCR081W,15.82624158,5.936166471
736,YCR082W,165.9721394,131.4239647
737,YCR083W,46.46355465,0.0
738,YCR084C,159.928336,156.71479480000002
739,YCR085W,0.0,0.0
740,YCR086W,31.13787956,35.50511296
741,YCR087C-A,100.40955190000001,11.00889055
742,YCR087W,6.915505809,0.0
743,YCR088W,302.8828278,317.3456577
744,YCR089W,4.43279627,3.1590729389999996
745,YCR090C,12.99963933,9.264312262999999
746,YCR091W,11.54822329,16.4598946
747,YCR092C,23.34577035,21.62885071
748,YCR093W,63.73151773,23.31233057
749,YCR094W,63.72144638,25.94952772
750,YCR095C,29.49091733,32.69306889
751,YCR095W-A,0.0,0.0
752,YCR096C,36.34482497,41.20688892
753,YCR097W,28.09764565,0.0
754,YCR097W-A,8.018878646000001,0.0
755,YCR098C,51.5664884,26.13285771
756,YCR099C,144.8709807,0.0
757,YCR100C,60.03618923,16.04450294
758,YCR101C,45.49873767,55.58587358
759,YCR102C,1.6117439009999999,4.594496325
760,YCR102W-A,0.0,77.06223382
761,YCR104W,0.0,0.0
762,YCR105W,3.28582044,0.0
763,YCR106W,37.84018665,20.35257076
764,YCR107W,91.49746147,27.94564523
765,YCR108C,0.0,0.0
766,YDL001W,38.63697909,47.2028532
767,YDL002C,145.7680146,66.48506447
768,YDL003W,41.9565079,47.84110459
769,YDL004W,125.5958943,115.83267439999999
770,YDL005C,71.58829161,66.71591539
771,YDL006W,29.52577657,36.07168392
772,YDL007C-A,0.0,0.0
773,YDL007W,81.4703424,104.5090568
774,YDL008W,35.82731925,20.42613427
775,YDL009C,0.0,0.0
776,YDL010W,97.41324562,58.46100497
777,YDL011C,0.0,0.0
778,YDL012C,66.08149995,78.48931222
779,YDL013W,63.31034027,8.203399083999999
780,YDL014W,195.826884,217.0899514
781,YDL015C,221.82985840000003,267.1160388
782,YDL016C,0.0,0.0
783,YDL017W,18.73176377,3.337340835
784,YDL018C,21.05251326,52.51143367
785,YDL019C,87.07935975,68.65980957
786,YDL020C,178.8672179,70.10925032
787,YDL021W,30.49915382,54.33875462
788,YDL022C-A,0.0,0.0
789,YDL022W,355.019487,354.6435454
790,YDL023C,0.0,0.0
791,YDL024C,6.340442426,0.0
792,YDL025C,28.73108693,95.55220619
793,YDL025W-A,0.0,0.0
794,YDL026W,0.0,0.0
795,YDL027C,87.58545599,40.27005093
796,YDL028C,23.32288234,15.51318171
797,YDL029W,145.64902030000002,151.372245
798,YDL030W,35.84081353,15.96392791
799,YDL031W,46.57551503,35.74573496
800,YDL032W,0.0,0.0
801,YDL033C,48.37545212,4.055907043
802,YDL034W,0.0,0.0
803,YDL035C,35.85711328,17.62337988
804,YDL036C,20.55234556,32.95533973
805,YDL037C,32.53861092,15.45929311
806,YDL039C,61.26010296,19.40336646
807,YDL040C,70.9506631,45.60642142
808,YDL041W,0.0,0.0
809,YDL042C,35.91641027,15.05656433
810,YDL043C,4.4549325810000004,25.39878867
811,YDL044C,53.94408159,23.06624686
812,YDL045C,27.12139737,44.1790005
813,YDL045W-A,37.17084372,35.3201905
814,YDL046W,314.4567929,116.92200990000002
815,YDL047W,83.87267301,86.94200739
816,YDL048C,41.18317512,48.34046439
817,YDL049C,0.0,0.0
818,YDL050C,0.0,0.0
819,YDL051W,81.88359776,55.28377644
820,YDL052C,43.03992431,100.3836993
821,YDL053C,51.15987093,9.114887871
822,YDL054C,29.30924844,17.40625405
823,YDL055C,1422.76025,1686.0024640000001
824,YDL056W,32.80304674,40.65633439
825,YDL057W,90.38503033,5.153097702
826,YDL058W,58.72856923,30.29135266
827,YDL059C,24.88424684,21.28078423
828,YDL060W,39.19663115,12.89254102
829,YDL061C,396.4889997,666.2503303
830,YDL062W,0.0,0.0
831,YDL063C,91.93947819,8.190189102
832,YDL064W,15.05654429,85.84147565
833,YDL065C,38.14617198,44.48490465
834,YDL066W,903.8840133,671.8246025000001
835,YDL067C,19.82444999,169.5369144
836,YDL068W,0.0,0.0
837,YDL069C,20.68638259,58.96936153
838,YDL070W,91.21108444,42.4505576
839,YDL071C,0.0,0.0
840,YDL072C,180.7523381,290.87215710000004
841,YDL073W,31.39709845,6.884747793
842,YDL074C,78.05346927,38.696014700000006
843,YDL075W,2856.413849,4996.877477
844,YDL076C,0.0,57.47014048
845,YDL077C,18.12521141,14.53173552
846,YDL078C,51.86629357,64.06918277
847,YDL079C,11.84728087,0.0
848,YDL080C,25.3492967,13.89646839
849,YDL081C,3134.856951,3691.7851450000003
850,YDL082W,963.9269175000001,629.7085392000001
851,YDL083C,1671.969803,1220.47164
852,YDL084W,122.40599990000001,216.1880117
853,YDL085C-A,137.90921730000002,122.8528365
854,YDL085W,0.0,0.0
855,YDL086C-A,8.203220683,0.0
856,YDL086W,464.4998865,105.18713670000001
857,YDL087C,13.61985113,38.82524757
858,YDL088C,29.23075801,28.84370945
859,YDL089W,39.24014842,3.495606483
860,YDL090C,49.56112496,15.69786244
861,YDL091C,10.43392104,18.58957395
862,YDL092W,24.27483672,92.26498743
863,YDL093W,7.993729833,29.62338558
864,YDL094C,0.0,0.0
865,YDL095W,210.84683969999998,198.96752790000002
866,YDL096C,0.0,0.0
867,YDL097C,123.04831029999998,148.1012126
868,YDL098C,97.59729223,34.77680295
869,YDL099W,83.47136836,89.22995495
870,YDL100C,117.2713943,200.57888459999998
871,YDL101C,18.51310504,79.16120517
872,YDL102W,11.91633606,13.89646839
873,YDL103C,24.88424684,17.73398686
874,YDL104C,11.66144117,16.62126612
875,YDL105W,11.80612406,4.206871325
876,YDL106C,16.9923857,21.1921143
877,YDL107W,20.27500567,14.44916884
878,YDL108W,27.12139737,11.04475012
879,YDL109C,31.20515275,23.54679367
880,YDL110C,370.2314501,101.04849200000001
881,YDL111C,35.77344358,19.12070463
882,YDL112W,28.9710125,25.95554709
883,YDL113C,50.1023541,21.15905328
884,YDL114W,0.0,0.0
885,YDL114W-A,0.0,0.0
886,YDL115C,73.92167791,28.73507024
887,YDL116W,101.4401017,53.63616274
888,YDL117W,44.30294692,36.35667465
889,YDL118W,0.0,0.0
890,YDL119C,15.44762336,16.51333582
891,YDL120W,54.37563424,87.19041312
892,YDL121C,103.08713990000001,67.81476576
893,YDL122W,58.73911107,35.58182154
894,YDL123W,16.87187233,48.09557855
895,YDL124W,220.41241519999997,763.728592
896,YDL125C,164.5803395,74.63889313
897,YDL126C,277.447446,417.75842539999996
898,YDL127W,65.43993199,10.97326307
899,YDL128W,80.83756305,41.14973651
900,YDL129W,16.29406848,23.22423485
901,YDL130W,5072.715118,3802.697146
902,YDL130W-A,54.68813789,97.43500828
903,YDL131W,247.5433966,182.6077876
904,YDL132W,26.23824263,49.86379835
905,YDL133C-A,26629.75558,43311.226819999996
906,YDL133W,48.88220544,19.35352904
907,YDL134C,90.01371885,183.2831507
908,YDL135C,64.45387679999999,150.32829850000002
909,YDL136W,481.6849831,1538.666956
910,YDL137W,1013.007609,456.4455388
911,YDL138W,87.18606276,8.876278241
912,YDL139C,0.0,22.70583675
913,YDL140C,172.177749,104.61620440000002
914,YDL141W,30.98466857,7.3605027960000005
915,YDL142C,37.69437673,71.63531595
916,YDL143W,170.8875084,121.78455100000001
917,YDL144C,19.991042,42.74039859
918,YDL145C,108.85305320000002,115.6574624
919,YDL146W,4.835231704,31.0128502
920,YDL147W,146.6831501,106.435731
921,YDL148C,45.46667937,60.62355756
922,YDL149W,17.87776051,6.79506671
923,YDL150W,89.98331908,24.04778928
924,YDL151C,0.0,0.0
925,YDL152W,0.0,0.0
926,YDL153C,51.26453515,24.97270425
927,YDL154W,10.54959644,0.0
928,YDL155W,44.46605604,55.45600004
929,YDL156W,9.097261943,35.65785963
930,YDL157C,119.946252,71.23399765
931,YDL158C,34.64466988,0.0
932,YDL159C-B,0.0,0.0
933,YDL159W,39.18786625,16.42799558
934,YDL159W-A,0.0,0.0
935,YDL160C,65.69048516,93.62985411
936,YDL160C-A,44.054333299999996,104.6524163
937,YDL161W,60.12690325,67.06954856
938,YDL162C,0.0,0.0
939,YDL163W,0.0,0.0
940,YDL164C,53.49454758,35.88082845
941,YDL165W,49.56112496,26.49014288
942,YDL166C,36.04445452,111.3121155
943,YDL167C,52.86519996,11.77339683
944,YDL168W,107.5745348,56.95038468
945,YDL169C,10.62024106,30.274449
946,YDL170W,31.47927786,48.07284908
947,YDL171C,185.68100869999998,160.3727569
948,YDL172C,7.434168744,0.0
949,YDL173W,92.42480061,40.09318922
950,YDL174C,86.98483157,54.78233629
951,YDL175C,13.79092173,9.828226922
952,YDL176W,48.65238783,7.173635306
953,YDL177C,62.60352627,39.65775776
954,YDL178W,85.12193214,25.54228466
955,YDL179W,113.0968622,44.46869886
956,YDL180W,30.38784304,43.31235039999999
957,YDL181W,0.0,118.28156820000001
958,YDL182W,225.2008227,167.9561506
959,YDL183C,29.64403736,10.56304763
960,YDL184C,7315.802625,29133.20083
961,YDL185C-A,0.0,0.0
962,YDL185W,392.7904083,648.4154376
963,YDL186W,0.32912755899999996,0.0
964,YDL187C,0.0,0.0
965,YDL188C,160.4836427,94.18717467
966,YDL189W,49.34470084,25.91175548
967,YDL190C,28.43840019,45.82078768
968,YDL191W,2015.212684,2818.8520829999998
969,YDL192W,261.4213185,605.48898
970,YDL193W,123.37556640000001,58.61648636
971,YDL194W,5.37612203,13.40969944
972,YDL195W,110.17041280000001,115.77481599999999
973,YDL196W,0.0,0.0
974,YDL197C,24.87478515,3.223135255
975,YDL198C,280.57195,174.60612450000002
976,YDL199C,19.01764097,2.4641993369999997
977,YDL200C,25.17390474,0.0
978,YDL201W,256.9580277,47.25767649
979,YDL202W,90.39949193,33.90738288
980,YDL203C,5.718591342000001,5.4338754620000005
981,YDL204W,45.28427662,77.45341267
982,YDL205C,123.2984084,170.5706761
983,YDL206W,10.91254128,19.99780117
984,YDL207W,26.48164005,28.30857569
985,YDL208W,22.72866877,86.38823664
986,YDL209C,10.49529705,14.95913951
987,YDL210W,2.0794877609999998,5.92786414
988,YDL211C,3.188919569,13.63567676
989,YDL212W,140.9321089,160.6984971
990,YDL213C,73.6837964,7.501633381
991,YDL214C,5.09771571,4.84391184
992,YDL215C,84.88419573,65.14684726
993,YDL216C,16.18322448,26.91062133
994,YDL217C,85.77887013,32.60325277
995,YDL218W,0.0,0.0
996,YDL219W,0.0,67.36566135
997,YDL220C,2.571820539,5.4984945210000005
998,YDL221W,0.0,0.0
999,YDL222C,103.59873859999999,5.468932722999999
1000,YDL223C,55.66750999,17.81190123
1001,YDL224C,34.76903536,23.47434199
1002,YDL225W,32.3224728,92.13962739
1003,YDL226C,84.23987246,153.6878544
1004,YDL227C,30.39523848,75.09301149
1005,YDL228C,0.0,0.0
1006,YDL229W,2632.48837,1173.32511
1007,YDL230W,0.0,10.091483
1008,YDL231C,88.73466068,39.14706727
1009,YDL232W,192.8865404,137.46236299999998
1010,YDL233W,44.054333299999996,0.0
1011,YDL234C,92.35486740000002,15.88699332
1012,YDL235C,148.68337490000002,111.00631299999999
1013,YDL236W,87.40492326,135.4128709
1014,YDL237W,45.63172631,208.12715830000002
1015,YDL238C,24.27483672,13.83974811
1016,YDL239C,4.511252841,2.1433238230000002
1017,YDL240C-A,0.0,0.0
1018,YDL240W,35.05305498,18.31931295
1019,YDL241W,28.777427399999997,13.67233181
1020,YDL242W,0.0,0.0
1021,YDL243C,12.61555908,5.137482255
1022,YDL244W,3.488173018,1.65725234
1023,YDL245C,4.188264081,0.0
1024,YDL246C,3.322533517,7.103502000000001
1025,YDL247W,1.9499459,1.389646839
1026,YDL247W-A,0.0,0.0
1027,YDL248W,88.07793674,44.15023813
1028,YDR001C,106.76731709999999,74.39784808
1029,YDR002W,359.19547989999995,637.8616582000001
1030,YDR003W,67.64741227,8.034924853
1031,YDR003W-A,0.0,124.0514008
1032,YDR004W,30.96226462,3.6775903339999996
1033,YDR005C,6.007409086,55.65605776
1034,YDR006C,64.61627822,15.03653343
1035,YDR007W,58.15171996,7.534973974
1036,YDR008C,0.0,0.0
1037,YDR009W,13.69827638,3.254067455
1038,YDR010C,0.0,0.0
1039,YDR011W,197.9805258,191.8859883
1040,YDR012W,1271.29712,980.1968957
1041,YDR013W,85.36844491,0.0
1042,YDR014W,29.36955553,28.77941448
1043,YDR014W-A,0.0,0.0
1044,YDR015C,0.0,0.0
1045,YDR016C,175.2898736,35.69198198
1046,YDR017C,27.161948600000002,16.13100993
1047,YDR018C,0.0,0.0
1048,YDR019C,80.08880044,8.455706454
1049,YDR020C,35.73506006,7.276262421
1050,YDR021W,14.86833749,8.47684572
1051,YDR022C,18.11371065,60.24154319
1052,YDR023W,215.79962830000002,358.8470327
1053,YDR024W,0.0,0.0
1054,YDR025W,611.1285104,1722.464841
1055,YDR026C,43.74572151,23.75298275
1056,YDR027C,45.44031233,40.00309216
1057,YDR028C,60.25974893,48.4391184
1058,YDR029W,0.0,0.0
1059,YDR030C,14.07653253,3.3439233610000003
1060,YDR031W,19.499458999999998,55.58587358
1061,YDR032C,113.5672009,230.02495919999998
1062,YDR033W,522.4761585,1257.0026679999999
1063,YDR034C,73.6837964,30.00653352
1064,YDR034C-A,0.0,0.0
1065,YDR034C-C,23.10390301,168.4204914
1066,YDR034C-D,141.8637007,279.2522521
1067,YDR034W-B,0.0,16.30162639
1068,YDR035W,320.611051,461.54254330000003
1069,YDR036C,42.73534129,30.45573313
1070,YDR037W,257.18205389999997,360.83870299999995
1071,YDR038C,64.81070187,15.26660249
1072,YDR039C,65.89995737,20.70047795
1073,YDR040C,68.62309609999998,27.68688926
1074,YDR041W,75.79936759,58.17443141
1075,YDR042C,11.83549253,42.17336179
1076,YDR043C,102.5402585,124.2296356
1077,YDR044W,361.5401213,680.2088967
1078,YDR045C,171.4547026,30.54719178
1079,YDR046C,255.5879502,140.1131524
1080,YDR047W,157.28489240000002,18.68175365
1081,YDR048C,0.0,0.0
1082,YDR049W,63.889222700000005,61.60109054
1083,YDR050C,3319.998251,6549.980388
1084,YDR051C,35.50647759,10.12160683
1085,YDR052C,13.49749786,48.09557855
1086,YDR053W,0.0,0.0
1087,YDR054C,183.3639852,200.4659461
1088,YDR055W,248.58523799999998,201.92037
1089,YDR056C,121.2563446,139.9091041
1090,YDR057W,50.38258007,56.20008212
1091,YDR058C,18.18756879,0.0
1092,YDR059C,7.982999994,0.0
1093,YDR060W,100.8612368,49.57219719
1094,YDR061W,39.64889997,69.07059476
1095,YDR062W,91.00904086,132.7335273
1096,YDR063W,103.08713990000001,135.62953149999998
1097,YDR064W,1557.262716,2464.9775050000003
1098,YDR065W,22.74936884,23.16078066
1099,YDR066C,54.34113194,0.0
1100,YDR067C,58.15171996,45.20984384
1101,YDR068W,69.4405816,98.12425914
1102,YDR069C,30.79526211,10.97326307
1103,YDR070C,0.0,18.03584196
1104,YDR071C,55.75626558,353.20190499999995
1105,YDR072C,38.29723293,35.3201905
1106,YDR073W,13.9937294,0.0
1107,YDR074W,115.3663645,200.3446257
1108,YDR075W,7.698815528,16.4598946
1109,YDR076W,26.30271005,33.32420922
1110,YDR077W,852.6267869999999,3015.6566190000003
1111,YDR078C,0.0,0.0
1112,YDR079C-A,0.0,0.0
1113,YDR079W,106.2024106,151.372245
1114,YDR080W,72.49245431,15.36588348
1115,YDR081C,39.82016952,40.27874856
1116,YDR082W,26.43259998,17.12494085
1117,YDR083W,36.31960303,21.56958199
1118,YDR084C,65.42068495,262.7822173
1119,YDR085C,32.56189853,49.14113461
1120,YDR086C,176.21733319999998,251.1657991
1121,YDR087C,59.68651608,66.84251106
1122,YDR088C,12.42263184,24.34603209
1123,YDR089W,58.78974823,77.94800662
1124,YDR090C,30.59722184,27.25673865
1125,YDR091C,123.04831029999998,91.86729352
1126,YDR092W,15.44762336,55.04445273
1127,YDR093W,56.78174763,45.19582963
1128,YDR094W,0.0,15.1372245
1129,YDR095C,0.0,0.0
1130,YDR096W,29.23829495,20.8369392
1131,YDR097C,36.36343199,16.367200099999998
1132,YDR098C,197.121507,136.3408752
1133,YDR098C-A,65.26644998,228.76455090000002
1134,YDR098C-B,176.7259563,236.51604410000002
1135,YDR099W,186.66817869999997,414.56106810000006
1136,YDR100W,8.260187494,117.7339683
1137,YDR101C,92.11360599,37.10403851
1138,YDR102C,0.0,0.0
1139,YDR103W,32.39289213,38.78295428
1140,YDR104C,40.09439323,8.16389636
1141,YDR105C,22.58481644,118.03202900000001
1142,YDR106W,0.0,0.0
1143,YDR107C,12.37187072,30.22946468
1144,YDR108W,34.03339053,7.276262421
1145,YDR109C,54.82180303,18.942672
1146,YDR110W,27.27173014,20.93048326
1147,YDR111C,25.75617518,30.03606751
1148,YDR112W,0.0,0.0
1149,YDR113C,19.08235827,18.13229031
1150,YDR114C,0.0,0.0
1151,YDR115W,22.44277357,287.8928735
1152,YDR116C,8.317951042999999,130.4130111
1153,YDR117C,14.710722599999999,26.958166600000002
1154,YDR118W,36.43084224,33.75160624
1155,YDR118W-A,0.0,0.0
1156,YDR119W,71.15147199,35.27426047
1157,YDR119W-A,142.02591030000002,75.91205123
1158,YDR120C,45.8288511,20.78385991
1159,YDR121W,12.0758071,25.81780422
1160,YDR122W,33.50611265,25.47033456
1161,YDR123C,0.0,11.11717472
1162,YDR124W,3.659898459,5.216520443
1163,YDR125C,0.0,0.0
1164,YDR126W,3.529575665,10.06153795
1165,YDR127W,247.02587140000003,161.108081
1166,YDR128W,32.09179893,14.75517097
1167,YDR129C,199.78605890000003,171.3825729
1168,YDR130C,69.24979104,75.47876326
1169,YDR131C,29.896836600000004,21.30625495
1170,YDR132C,35.97178425,27.34466361
1171,YDR133C,287.0990629,847.6845720000001
1172,YDR135C,67.47636011,62.62577313
1173,YDR136C,6.227575912000001,0.0
1174,YDR137W,46.57551503,58.72513601
1175,YDR138W,45.80948602,18.01188998
1176,YDR139C,243.99323059999998,152.1485129
1177,YDR140W,42.86367564,22.91039384
1178,YDR141C,47.6066839,31.93161425
1179,YDR142C,56.94256911,0.0
1180,YDR143C,35.04158099,24.97270425
1181,YDR144C,45.82536177,73.8351721
1182,YDR145W,115.1512497,56.512304799999995
1183,YDR146C,70.36283657,23.87843865
1184,YDR147W,22.23302802,15.84457144
1185,YDR148C,107.66727150000001,164.4215765
1186,YDR149C,0.0,0.0
1187,YDR150W,43.05273423,35.15316159
1188,YDR151C,18.24335888,20.80207539
1189,YDR152W,67.07520672,57.3621139
1190,YDR153C,103.9340096,20.57486825
1191,YDR154C,308.38033310000003,333.277695
1192,YDR155C,243.24478509999997,1237.7234859999999
1193,YDR156W,211.17348900000002,12.28528365
1194,YDR157W,8.876619396,0.0
1195,YDR158W,445.2376472,778.2022301
1196,YDR159W,35.62919583,26.04253677
1197,YDR160W,1211.778221,5.962611292
1198,YDR161W,21.45945617,17.47803241
1199,YDR162C,195.7350758,14.30691261
1200,YDR163W,47.30834656,67.42945459
1201,YDR164C,22.96901791,23.38440199
1202,YDR165W,74.84286736,34.28836471
1203,YDR166C,30.59328701,36.628345700000004
1204,YDR167W,22.98486955,114.66264740000001
1205,YDR168W,180.64883419999998,60.190620499999994
1206,YDR169C,39.34034822,23.08868484
1207,YDR169C-A,23.78933998,0.0
1208,YDR170C,96.31514198,64.94697716
1209,YDR170W-A,150.94207,52.39117844
1210,YDR171W,139.1929467,243.48386639999998
1211,YDR172W,169.923857,135.9260976
1212,YDR173C,17.18814999,9.524545753
1213,YDR174W,163.827764,322.6006064
1214,YDR175C,26.01959061,31.78817145
1215,YDR176W,57.52756468,53.05564889
1216,YDR177W,401.9957914,243.3168679
1217,YDR178W,3.2677664810000002,46.57607539
1218,YDR179C,29.18937421,10.40103769
1219,YDR179W-A,10.25402585,0.0
1220,YDR180W,23.8848795,15.88699332
1221,YDR181C,6.169434643,28.13890696
1222,YDR182W,16.92331096,51.68808366
1223,YDR182W-A,0.0,0.0
1224,YDR183C-A,0.0,19.713594699999998
1225,YDR183W,10.29841558,14.67852073
1226,YDR184C,40.32091522,74.71118262
1227,YDR185C,6.608149995,9.418717467
1228,YDR186C,185.5626081,65.65210808
1229,YDR187C,0.0,0.0
1230,YDR188W,400.11321360000005,185.96370869999998
1231,YDR189W,32.0995592,35.58495955
1232,YDR190C,41.01610342,189.9982661
1233,YDR191W,35.26721561,4.5697281510000005
1234,YDR192C,66.2348213,15.734284400000002
1235,YDR193W,0.0,0.0
1236,YDR194C,125.20705249999999,50.98854569
1237,YDR194W-A,0.0,0.0
1238,YDR195W,55.68665726,69.84666886
1239,YDR196C,14.74545867,63.05091858
1240,YDR197W,45.74873073,13.04130111
1241,YDR198C,29.73667498,28.256152399999998
1242,YDR199W,0.0,0.0
1243,YDR200C,21.62667271,36.42941962
1244,YDR201W,107.4819578,10.21306713
1245,YDR202C,23.65417328,9.632779227999999
1246,YDR203W,0.0,0.0
1247,YDR204W,123.9028124,65.5946395
1248,YDR205W,11.48450896,9.353760795
1249,YDR206W,41.66494573,7.662685397000001
1250,YDR207C,9.947752681,10.12765319
1251,YDR208W,73.19796918,34.77680295
1252,YDR209C,0.0,0.0
1253,YDR210C-C,61.33623198,229.9215025
1254,YDR210C-D,182.0196782,216.2171516
1255,YDR210W,109.55617099999999,156.1524212
1256,YDR210W-A,13.75776832,70.71470703
1257,YDR210W-B,92.36245096,138.459128
1258,YDR211W,73.40329307,65.38941299
1259,YDR212W,174.1719534,108.9880164
1260,YDR213W,63.76792446,29.67823447
1261,YDR214W,77.94228199,169.0539033
1262,YDR215C,0.0,0.0
1263,YDR216W,21.56133533,2.56098058
1264,YDR217C,25.42372212,10.35339935
1265,YDR218C,0.0,0.0
1266,YDR219C,25.5250429,50.93383695
1267,YDR220C,0.0,0.0
1268,YDR221W,49.0676287,48.23240808
1269,YDR222W,28.59295671,20.37703298
1270,YDR223W,7.624788456,0.0
1271,YDR224C,378.0162168,886.2156889
1272,YDR225W,281.7158682,1161.166073
1273,YDR226W,688.0773224,691.8322516
1274,YDR227W,0.875251655,6.237561236
1275,YDR228C,27.08441603,21.63150423
1276,YDR229W,123.1386541,85.88874518
1277,YDR230W,0.0,0.0
1278,YDR231C,57.74111646,8.229947301000001
1279,YDR232W,372.6563276,157.49330849999998
1280,YDR233C,116.5356182,418.1146876
1281,YDR234W,179.96258630000003,65.95816555
1282,YDR235W,8.730033021,43.550767
1283,YDR236C,76.03898624,54.18988132
1284,YDR237W,24.35768599,11.57248562
1285,YDR238C,83.04287057,132.2875307
1286,YDR239C,42.26532484,27.96928791
1287,YDR240C,7.238135897,3.438882645
1288,YDR241W,0.0,17.66009525
1289,YDR242W,0.0,21.57742547
1290,YDR243C,4.0389371789999995,31.66224208
1291,YDR244W,31.04644696,16.59415149
1292,YDR245W,123.77702269999999,43.02967371
1293,YDR246W,21.62667271,23.11867015
1294,YDR246W-A,0.0,0.0
1295,YDR247W,23.17143505,25.68741127
