ORF,RNA_Prints
YOR352W,1865.32322578432
YDL030W,3385.00415129587
YLR406C-A,24.4827810637434
YAL013W,3196.96275438323
YLR294C,2846.67545732515
YBR012C,841.383540294829
YJL031C,3648.94912541062
YKR084C,6675.53375517843
YDL104C,1494.19871568012
YHR175W,3137.72921082052
YGR174W-A,63.6710003871356
YBL008W-A,98.3350544855158
YBR002C,5010.92186782104
YBR246W,4688.31459943088
YDR119W-A,2706.58062824559
YHR121W,6923.13252316011
YEL017W,4006.65840421681
YDL067C,8306.98183923658
YKL180W,83990.95434886
YGR037C,19510.7827758762
YML123C,61446.6788945206
YDR280W,7278.71978311906
YBR191W,80864.9194676647
YGL083W,2508.68068813824
YML133W-B,160.33005186819
YMR229C,40071.5272168643
YAL068C,9.45140949013029
YAL060W,11336.9217235044
YCL036W,5912.32739653836
YIL156W,2729.86441567542
YPL046C,1764.02870899643
YDL206W,1931.33774023787
YCR019W,2294.4675572166
YGR025W,496.345634664479
YIL072W,213.973495276711
YDL122W,10535.5021325714
Q0060,15889.6289365886
YPL136W,44.0426193125209
YBR218C,22999.4372007619
YJL207C,11191.0639264123
YBL069W,3722.2702627489
YOR361C,35441.0457818587
YGR050C,602.536288072771
YKR029C,3391.81709423822
YML031W,6888.83846848671
YNR014W,981.440945874182
YBL035C,3145.65168992608
YBR166C,5697.23526995059
YHR087W,2448.39810944116
YDR151C,3584.12332316917
YGL026C,25442.9088249234
YDR271C,52.8011918490354
YDR433W,8269.33172844722
YER047C,2683.01908158352
YEL050C,5418.52026943068
YKL136W,273.520127876373
YGL036W,4613.62857405528
YIL093C,4003.95504002632
YDL087C,1271.48590486454
YPL135W,9873.03379369648
YOR326W,22945.5038108911
YNL195C,285.34700278983
YBR143C,30193.9336792601
YDR374W-A,1917.21082375897
YNR068C,650.542239009395
YJR064W,29598.7861463219
YPL074W,4745.33687732082
YLR426W,2077.84735249531
YGR035W-A,59.589509770727
YOR276W,17904.2415009776
YCL058C,841.763057906839
YGR261C,8727.12614938447
YBL102W,5944.56438244015
YGR049W,3427.67219156636
YLR335W,51281.4409982459
YGL053W,747.441297668713
YIR012W,12599.2736619515
YHR156C,1591.33747524994
YDR129C,20048.3344512675
YLL026W,24744.6266593741
YLR056W,29024.1974331997
YMR283C,2473.73838838566
YML133C,2971.19642182808
YER083C,5263.22023880698
YGL132W,25.386059561947
YLR110C,417890.103898387
YGR099W,4121.72539253227
YBR137W,4329.01257349198
YJR062C,2766.01850500997
YNL094W,4024.00183359496
YNL281W,14709.5053995078
YHR022C,966.00325902314
YAR033W,682.949675261159
YDR320W-B,124.799369353429
YFL020C,92.2791827216386
YCL001W-A,55.4913366326514
YHR001W-A,3732.22111206501
YMR150C,3375.38043288502
YDL098C,1840.95780548292
YGR010W,2324.39155095012
YLR282C,56.8907082051951
YGL024W,50.288753167867
YOR153W,97268.7335079768
YBR057C,3792.83650601729
YPL032C,7763.81333685689
YLR034C,6225.20189380198
YOR277C,1187.65711342391
YGR157W,20907.9987007065
YCL047C,2772.59624775377
YNL213C,1940.73835823956
YMR018W,364.793687998434
YBL027W,115171.68455162
YBR284W,803.432116880705
YML100W-A,44.1724435416738
YGR125W,5684.64801377928
YGR238C,2438.83124947167
YKL130C,3970.71842353421
YDR536W,106.305669945521
YNR058W,1093.70638961577
YML103C,14875.7033661139
YIL051C,29923.7109169666
YOR305W,4369.32201628757
YOR104W,2008.02853999592
YPL129W,8731.64439155761
YLR059C,3745.79961492524
YDR183C-A,782.324439035162
YNL337W,0.966918445218234
YER079W,1639.64623712252
YMR230W-A,1009.17190222726
YKR063C,4099.67357043721
YPR003C,2515.24774607977
YFL057C,598.501121314437
YLL009C,4932.51025052592
YAL045C,216.830028648924
YDR107C,2287.83838697184
YGL064C,2063.77374777727
YDR461C-A,1661.11377927486
YJR059W,5653.6037525688
YOR095C,11378.7390830617
YML117W,8642.04543607624
YIL082W,59.0735037155244
YLR158C,2349.43121293915
YMR116C,262677.078258716
YKL096W,10250.3419595245
YKL091C,2446.85132134795
YFL063W,3.79717283983898
YJL219W,46.0920626589324
YCL054W,12645.937264477
YKR106W,45.5447771450894
YMR020W,3121.32411974487
YDR110W,4664.4981525966
YDR412W,4891.72873344586
YPR082C,3233.00926862458
YJL193W,3115.14449812788
YOR047C,3611.06814929639
YAL063C-A,49.098255136897
YDR123C,1921.19106967751
YDR210C-D,35533.7546440092
YOR150W,4596.76677089427
YNR003C,6279.94445286164
YDL225W,6277.87862065362
YBR196C-B,138.432820175968
YBR149W,10836.8460025024
YNL112W,24226.542795705
YGR030C,2665.35263267326
YNL261W,4096.65655133879
YPR153W,406.141173640834
YBR172C,7783.1024935973
YDR226W,42712.8697200926
YDR389W,4359.47739363431
YML003W,498.638371710216
YHR050W-A,3020.8911684687
YIL144W,3347.94114829018
YJL080C,32651.8835705768
YOR089C,7358.38295901964
YLR399W-A,21.2976165220838
YJR022W,1588.12890788444
YPR034W,6350.76732448562
YDR477W,6150.65385328435
YIL148W,91256.2707964858
YIL126W,12078.9400995984
YER076W-A,92.0520298296588
YPL194W,1475.29897247737
YMR316C-B,332.508279069093
YKL061W,1609.46414915671
YOR219C,4204.40209210309
YDL026W,29.5099777601485
YGR122C-A,69.2814986711269
YBR164C,8566.56657918588
YMR060C,3219.32430623134
YCR102C,308.034324837871
YBR217W,1715.5160875982
YIL076W,13143.1809216496
YMR245W,197.420131100408
YIR014W,427.50440523177
YPL068C,1758.84065236819
YOR178C,964.557100561923
YBR109W-A,217.119930613864
YGR117C,5560.7429572901
YHR137C-A,122.937888036666
YKR080W,15635.4794006241
YOR314W,54.7784421844731
YDR014W,1910.84278114744
YGR275W,3207.13126422356
YNL210W,95.7107979028355
YGR212W,1304.83201226833
YGL233W,6220.68855390997
YJR115W,499.195255766221
YLR457C,1450.1505981428
YBR030W,4196.43520144645
YPL225W,16265.6655898389
YJR036C,1265.19404312685
YMR195W,6444.22127387613
YDR138W,3978.9743964799
YPR134W,2022.70630296605
YLR465C,92.7991025010296
YDL119C,1911.46030217216
YDR054C,5958.37900022941
YFL008W,6214.74917196491
YGR004W,2557.49287867993
YMR301C,4518.33834376756
YIL046W-A,62.4388813742613
YER188W,497.222541355297
YPR116W,499.510639046808
YNL179C,591.909338564478
YNL253W,3097.94686160397
YDR278C,167610.201746428
YOL103W,7963.69829488012
YDR199W,66.7645026246178
YLR386W,4240.1443073532
YNL143C,523.925648814822
YBR037C,2928.42393788996
YER181C,31.9629144770366
YFR045W,1720.22233036911
YPR145W,37840.8691971015
YNR024W,3303.57171740704
YMR123W,6214.82244231898
YER133W,20568.8351579172
YNL019C,20.8183769874034
YOR396W,3793.40461348508
YOR303W,11770.1454580996
YKR079C,5924.31001775134
YLR221C,7411.45716294541
YLL004W,3426.81106756298
YPL033C,50.0757257004593
YNL152W,2296.55855460384
YCR098C,1033.35340784136
YNL244C,25577.3583040723
YJL111W,19947.707626606
YJR140C,5399.05039863477
YNL135C,31044.8827536893
YHL015W,194594.538378696
YIL154C,3871.88831067261
YGR236C,60.7926158753513
YDL085W,170.519064860864
YJL084C,3289.46925760827
YAR028W,2398.20071505683
YML115C,7989.17895089119
YBR278W,2726.90398584405
YJL150W,215.100171957487
YDR236C,3560.85556362136
YPR184W,3150.13143885805
YOR018W,2948.53031249298
YDR371C-A,25.3859012550656
YDL191W,26732.4621900401
YPR145C-A,397.782149993302
YDR481C,14136.4795967994
YOR349W,1948.20720168275
YNL150W,988.505532246708
YLR433C,3509.60576493319
YBR144C,27.8821712375487
YCR018C,4755.34253222058
YFR037C,13219.8428206811
YJL002C,17683.5650320751
YLR353W,3199.33122989034
YLR264W,63545.4515561462
YLR135W,1629.62729607686
YHL016C,1312.12453827526
YOL088C,5224.21140463796
YPL086C,8473.63072682867
YOR209C,13773.5332429844
YHL044W,872.546344508875
YBR027C,480.411259785898
YBR023C,11283.6910801666
YDR142C,1915.49297308383
YIR025W,1402.32998258157
YBR300C,7.30043155833468
YDR036C,3403.19772844463
YER066C-A,68.9615839923593
YOR394C-A,14.0025715718521
YJR106W,1538.26524706035
YKL135C,6760.30401184949
YMR223W,2808.51476736796
YML009C-A,331.906686850743
YMR142C,101579.928813697
YDL040C,13602.0856833132
YBL071C-B,3334.21840776149
YKL120W,14510.697789306
YLR239C,2403.22118623068
YKL089W,2585.35196156546
YPL019C,34433.9208095326
YMR158W-B,19.2864933662447
YHR050W,5051.6427978187
YPL085W,15240.5610422088
YLR102C,1768.63813828201
YJL071W,2995.06419080465
YJR010W,4240.88845124715
YPR204C-A,162.004492541273
YCR021C,2359.86394420322
YJL130C,86624.8023741437
YHR063C,8562.38964205841
YBR277C,112.164838646245
YBR038W,6049.93048904466
YOL063C,4285.12829781637
YGL049C,6815.14911212989
YGR172C,5672.14308796026
YHR009C,9098.73263522303
YLR279W,65.3200455117637
YLR461W,15.6499706270708
YGR111W,4144.76372618936
YPR053C,5897.03355780598
YOR039W,7718.82063216706
YPL087W,5442.04354064222
YMR101C,110.060343914013
YDR135C,18547.6514534572
YKR105C,18.7004465508688
YNL001W,6123.71601794849
YKL015W,4595.16159593992
YOL146W,2967.33242520401
YGR094W,57154.3202454201
YDL218W,220.241364573017
YNL032W,4243.97057019
YNL098C,14372.4375247166
YLR332W,4092.23544490724
YHR184W,698.90551469559
YGR081C,6497.21514764236
YOL156W,93.4517193949529
YCL005W-A,7938.86814883898
YOR183W,172.853847529612
YBR058C-A,8427.34052710036
YHR168W,1557.35161505748
YHR062C,4076.56519381351
YGR248W,1166.11892131106
YOL058W,12705.4527594003
YMR138W,1573.9378892748
YKL034W,2823.81942445998
YPL022W,5882.52140081242
YHL007C,7062.2630835115
YJL110C,4110.44632774305
YHR208W,30314.1739677722
YAR042W,6086.1345386198
YFL012W-A,23.5749189465792
YKR013W,10636.5097952516
YLR384C,19353.7299616719
YIR009W,1201.31263865242
YJL074C,5403.20775140624
YPR188C,3942.59963080949
YOR127W,5588.03686015177
YKR064W,3544.30228136538
YGL018C,1331.76519847854
YJL198W,9193.3013354674
YPL013C,5118.04212161261
YMR261C,8575.5899787003
YOR179C,2356.29439844006
YER001W,9680.29921047311
YBR134W,50.4595308950091
YGR116W,20952.6316297873
YBR126W-A,9277.20763832637
YHR213W,19.7502478823074
YPL030W,4202.50209150076
YGL234W,44626.5343567268
YER164W,8167.90610366439
YGR002C,3291.37416334395
YPR108W,14401.2311667914
YDR385W,63663.1855789653
YMR271C,1294.41265359325
YBR109C,14960.0772182496
YDR480W,2017.18054169659
YOR306C,4875.02587571216
YBL089W,2682.01559293669
YGR112W,1892.3316172458
YLL012W,3772.31857973795
YMR013C-A,612.566004357289
YLR213C,870.22466711798
YHR082C,7559.78939938608
YLR013W,7.02932600641435
YDR439W,1440.6955294542
YDR381W,23518.8966068239
YDR349C,6137.58943169436
YLL028W,4819.32727696755
YLR408C,798.442198829854
YJR010C-A,3265.56707661425
YPL121C,16.2843851206639
YDR290W,24.1084428912343
YNL323W,4560.45366845403
YPR067W,2201.81982688829
YGR254W,69510.6556616762
YIL145C,6259.58233101888
YMR209C,3949.49365400366
YBL112C,254.122007436903
YPR102C,53137.4480487482
YLR168C,3860.75676590423
YPL123C,1840.63812965248
YOR172W,2943.3710787996
YJL149W,2651.70552103397
YGR159C,32173.8665059768
YNL331C,1031.93630201758
YML058W-A,454.662249240515
YOL160W,27.5632920696949
YKR075C,2677.37855254397
YDR066C,1136.78605091558
YDR325W,5603.1577799297
YHR006W,5170.47568028203
YNL203C,159.786684255015
YGL040C,12334.2815860618
YOR259C,17779.0720479374
YDL085C-A,3678.0342912265
YBL041W,11279.5949892375
YPL192C,218.407147126608
YER084W,55.191734358445
YNL009W,609.51350097163
YGL030W,141614.161906375
YBR108W,2403.86732953869
YNL070W,7795.38248205311
YJR139C,36606.7244135607
YDL092W,8851.66185938045
YAR010C,13316.9458007802
YJL044C,5345.52711096728
YOR096W,128429.150757888
YLR404W,1892.85805399245
YIR016W,2789.02205397129
YCL058W-A,3225.22114498124
YNL206C,5772.56010095702
YML062C,4118.9058176416
YBR029C,6607.61221270075
YJL101C,7041.44375625386
YLR375W,5011.34032424463
YDR375C,3570.99934351553
YKL047W,3369.09324149069
YPL183W-A,2661.0215452519
YIL153W,3281.08511614746
YLR252W,504.882346218898
YER010C,3450.95041864209
YER159C-A,9279.06635288684
YGR098C,5062.82123401646
YDR146C,5137.65841320655
YHR149C,4750.39716964579
YJL197W,6710.94558920895
YDL212W,17978.0089412115
YER025W,23470.094715711
YJL068C,5197.63963931218
YJR037W,4.19062280572876
YBR046C,2560.28328732564
YAL016C-B,51.7985723306698
YCR024C-A,24909.2362556968
YGL011C,12471.9786439657
YGL238W,14839.1627071385
YBR111W-A,2714.3390405166
YLR463C,245.303386461631
YCL069W,8.27600287424403
YBR052C,7348.34882702123
YLL047W,46.9453345600029
YPR085C,2570.92927032514
YPR167C,2741.52863615549
YBR089W,638.857093885071
YER048C,9693.83768402066
YER037W,2370.55076813853
YGR247W,2675.75566729415
YHR169W,6106.84021595332
YKL154W,5440.81347665139
YLR321C,4081.81904217276
YMR063W,636.776225735011
YFL034W,3769.82198051434
YIL125W,10875.1276984799
YIR023C-A,42.2459389657748
YIL032C,4.22438414811529
YOR270C,36667.6915417518
YNL184C,1090.48942751204
YLR304C,39344.7086046243
YGL017W,3322.41916494088
YHR145C,1278.85239395637
YBR200W,4078.42138253234
YDR133C,15997.5687403612
YOR087W,4614.72515910011
YOR212W,9867.18849404474
YFR053C,21601.4259638401
YNL110C,12077.3556898597
YIL098C,2579.05598367287
YML128C,3792.683159306
YOR001W,7916.16413049804
YER129W,6342.88337842074
YOR304C-A,1485.11457038501
YBL001C,10573.4330294859
YOR057W,4261.68910601803
YDR373W,6198.59149865774
YLR087C,10925.0249298857
YGR091W,2584.53755042522
YAL012W,27916.3486149501
YOL002C,7247.17210850448
YDR351W,5003.44869362247
YGL244W,7295.19233675259
YCL035C,7790.05618458042
YPR152C,2142.71975213225
YGR005C,4947.40195327547
YHL008C,2377.67667677442
YKL146W,5144.2606389654
YNL066W,15755.3004160413
YNL235C,182.74086756575
YOL092W,8139.07476816667
YJL107C,849.89878231283
YNL336W,1423.71919112118
YKL206C,4082.5620484204
YGL014C-A,17.5554304593584
YMR115W,3444.8348026087
YOR156C,1543.6576454023
YOL003C,2926.95789383816
YLR381W,2394.85678452925
YCL048W-A,19.8978145672874
YEL005C,1530.65707223909
YJR162C,1.06587392921163
YBL028C,10455.3291408071
YIR017C,1465.32636415267
YGR184C,14434.8371026636
YKL039W,8497.39403324114
YGL028C,10674.7798346193
YMR127C,2464.01040213821
YLR418C,5900.2706268964
YDR247W,1238.93526554966
YMR205C,68023.6692888205
YBL029C-A,1672.35804291369
YKR008W,4516.64412912506
YJL118W,1076.71584909184
YFR043C,1923.4269150007
YIL029C,1238.73198095793
YOR255W,22.4679009267875
YDR265W,3215.07674032562
YNL131W,11918.6400259358
YNL312W,5375.49021159826
YER101C,1687.29459807274
YDR365W-A,11819.3560589962
YMR215W,8861.97865936333
YJL172W,9944.4860428496
YER159C,4632.59506371485
YHL031C,2980.93284598022
YEL047C,11050.5548449695
YHR118C,2729.40796670631
YOR160W,4896.98545349209
YKL016C,9715.87595530227
YPR056W,3947.50338553551
YHL045W,12.4572805347625
YBR201W,2295.90248144538
YOR185C,2438.85566433089
YER144C,3127.17193513591
YBR264C,2654.49570355327
YDR239C,3157.23595354723
YFL015C,9.01054983875302
YML016C,5548.82356549104
YDL180W,3849.38532483997
Q0092,333.603229502985
YEL058W,12230.083424243
YLR172C,11295.6962194613
YBR024W,1824.1063952507
YOR023C,3409.94019766418
YJL168C,6010.2322897205
Q0120,11596.1377464157
YJL121C,10368.6568717477
YPL212C,9065.95319611325
YGL114W,5112.48510836223
YJL036W,3436.28223864971
YOL077C,14090.0809104691
YBL100W-B,13468.5323245525
YJL201W,4417.60395714827
YPL141C,2985.30500249512
YDR528W,2367.08779364751
YER138C,63396.1197908095
YPR001W,484.868812986385
YHR213W-A,5.89502518921632
YNL262W,10758.4613109889
YBR135W,2681.31231726071
YNL317W,3011.26293265851
YLL033W,1337.96208678909
YPR104C,4986.12954047803
YML034C-A,34.2685845110861
YHL049C,926.703941146581
YPL244C,5463.5137943402
YOR069W,5225.68908948727
YKL220C,1274.42900339286
YGL164C,2764.0806978077
YGL231C,7103.4851058821
YBL046W,3296.88066517702
YER090W,12456.623311451
YPR049C,2988.42242286805
YLR026C,3574.97237511638
YDL200C,2227.69159580273
YAR027W,3720.44612401585
YIR018W,2545.32277649636
YIL114C,3790.00625040735
YGR026W,6507.21246003614
YLR380W,5014.83257543901
YFL027C,4236.27532984056
YGR169C-A,4336.96814003347
YNL153C,6460.85575957828
YHR036W,2551.17194946319
YKL184W,8066.00215249878
YGR079W,4236.99257421582
YIL164C,1958.60857397354
YML009C,3980.39887842159
YDL133W,4263.75393807079
YOL073C,2733.31679889311
YMR250W,4437.35974275314
YBR098W,1777.90318254379
YDR444W,3465.06291193229
YHR005C,9536.85808114481
YDR507C,9147.60748163967
YPR094W,2619.70395818901
YMR303C,8724.0164789422
YBR237W,3197.15517699113
YER018C,2319.66668008751
YNL138W-A,2025.80368337186
YDL011C,78.1768711851559
YDL130W,83406.0211449363
YHR161C,5001.75490946457
YDR116C,3692.8158175016
YKL027W,6265.84629892003
YDR242W,1887.22797345178
YOL145C,11448.5501004537
YOR290C,9715.12102797548
YLR281C,366.836626195665
YJR031C,5922.26442474418
YKR065C,5806.40777888351
YBR139W,5153.13997052175
YPL241C,2168.75125820716
YPL100W,3284.54191101522
YER023W,18549.6015891697
YPL146C,8696.64942271412
YLR439W,3074.34322733669
YCL055W,3748.69278874895
YML024W,103655.008518248
YGR039W,325.959184073087
YNL177C,5661.20287926631
YKR027W,3631.02414003076
YBR138C,2083.79989142901
YJL055W,9572.31260392313
YJL136C,66664.3014202588
YAR075W,352.147393118242
YDR057W,3241.30008410508
YMR140W,2582.69936686421
YLR035C,1476.79655371178
YLR092W,1605.85907792334
YBR016W,4353.85447691735
YFL054C,1108.48502545519
YKR025W,5903.45941161773
YBR031W,53501.9820004088
YHR142W,6807.16929026211
YNL035C,43385.7524852749
YBR225W,2044.46848777225
YLR146W-A,2194.15994998786
YLL038C,1583.63618212979
YPR158C-D,43088.0731741567
YJL220W,2.30920129805035
YKL020C,5531.20218228298
YPL164C,1811.8665816498
YER094C,13742.1682169207
YNL097C,3085.84103969995
YLR265C,2379.59337850158
YJR101W,6339.1535135384
YOR161W-B,74.2187147231171
YDR447C,65739.8081633608
YIL136W,2737.79629970704
YML127W,6605.49156714448
YIL016W,4613.79901100317
YOR052C,5647.46843812293
YOL143C,19038.4283371353
YGR029W,4181.89538965895
YPL278C,47.135270830929
YOR078W,6716.67091657059
YOL052C-A,685.031470546712
YMR302C,5705.00293034274
YGR166W,2833.23846767668
YPR040W,2446.66977506434
YNL221C,6917.64511997417
YGL128C,943.240339411814
YCR092C,3585.29779966647
YEL020C-B,330.247177146518
YKL072W,2747.70542910742
YHR052W,13532.6207552992
YMR182C,439.602697241495
YLR285W,5485.15404513438
YDR438W,1652.22374263479
YJR098C,1659.71704056996
YPL098C,4057.69208748836
YMR004W,4067.13681185418
YLR113W,12109.0734569173
YER017C,5931.0661298214
YNL227C,3942.71536662555
YIL157C,4937.38074362674
YIL149C,9085.8173792435
YBR141W-A,145.49079681708
YPR151C,551.860442276285
YKL097C,43.9720997077038
YOL006C,7701.74191317262
YHR044C,1178.5892138256
YFL024C,3413.48943617185
YDR180W,3849.27864855092
YPL125W,6989.74747588061
YBL077W,1427.23492109665
YJR091C,5483.11662157632
YLR176C,1648.51444114201
YLR010C,3976.58416334421
YJL073W,2343.60565345062
YMR135C,3951.0969183936
YMR259C,7317.55343787601
YOL071W,1801.84116099923
YLR467C-A,162.478851337289
YMR232W,494.196289052839
YML007C-A,307.817043296681
YGL126W,5875.02920115481
YCR083W,2253.3069937895
YKR057W,61392.2461946055
YNL140C,944.332153554496
YDL023C,217.541483330402
YGL113W,2356.47667390736
YEL077C,2611.87515186572
YER109C,2733.71561713426
YNR001C,11451.3901388843
YMR160W,2240.93760549499
YBR200W-A,2.50942838233216
YIL116W,12010.016368382
YNL022C,5748.25534851381
YGR100W,4957.349181219
YNR032C-A,3080.82719780095
YER172C,11102.9561039849
YOR252W,3657.05401822223
YKL042W,2229.49436053437
YGR052W,1054.96942623023
YDL196W,58.6887221470838
YBR060C,4231.93479208089
YER141W,7657.72953109188
YPR172W,2728.40085583671
YJL124C,6421.92866868362
YER042W,3977.57930732905
YGL091C,4554.6769321527
YIL060W,1926.28958742342
YJL100W,2356.9514387231
YHR047C,12502.3093842772
YDR202C,2521.78311061482
YJR150C,261.978112876752
YAL035W,37088.6903948096
YPR013C,1829.87789570099
YNL015W,3622.36202430636
YJL024C,50822.4341753205
YCL007C,370.876144714744
YKL167C,3453.64626115737
YMR070W,3479.68590564448
YFR049W,2932.20192821961
YML083C,82.0572943823841
YDR296W,4417.40802799515
YPL110C,3682.30497309055
YLR205C,3473.33183481829
YBL100W-A,1910.77243426951
YNL120C,87.2576009699094
YMR009W,3755.68749959468
YBR080C,8039.93207205037
YOR243C,12896.0821903626
YPR160W-A,219.811357388409
YBR235W,4029.70397514529
YNL207W,7394.85835132433
YDR193W,53.5897679260399
YFL002C,5470.97892498348
YER110C,37328.7288042324
YLL043W,6996.53806599851
YBR239C,1583.33010951762
YER005W,5005.20890839078
YFR027W,1269.42088097605
YPL040C,3115.49310401338
YML005W,2632.45988581304
YJL064W,240.619195107962
YMR120C,28386.5993423454
YPL113C,780.281603403919
YGR283C,4073.34202900461
YIL084C,1715.36649555191
YGR141W,2499.31486389215
YDL151C,140.994331577205
YER119C,3062.75150041724
YFL030W,1088.75306890399
YNL205C,136.058004457297
YPR166C,4765.3981374269
YML108W,3701.33324825392
YOL155W-A,3.32347425788289
YDR322C-A,7486.71538478394
YIL132C,735.719066725148
YIL173W,1342.35012116984
YML070W,10719.3680891685
YDR013W,3113.66613732993
YNR076W,42.932527858207
YML095C,948.914146691507
YPR195C,151.684390245871
YPL008W,3368.72729574965
YDL156W,1287.07287133193
YIR036W-A,80.138271976633
YDR274C,49.7260859871744
YDR173C,2197.68658836796
YKL134C,2590.46404748355
YDR190C,14436.3838815149
YBL039C,21945.6573390305
YOR293W,76846.3911969921
YLR399C,11514.5107734012
YLR356W,1581.55522527166
YDR109C,2526.29114836431
YPL057C,4250.87408566054
YJL058C,1719.33255375443
YBL004W,36244.0619996356
YFR015C,3350.41481326432
YLR432W,23234.9187210494
YLL042C,549.735588469978
YLR410W-B,17125.8310386006
YDR263C,996.162904763886
YDR334W,7419.97932411568
YER088C-A,1027.93473850162
YNL233W,3856.08149773431
YNL334C,428.838574814096
YOL021C,10430.0208178323
YBR140C,22967.8209192245
Q0255,3130.35283456964
YOL118C,126.358587181434
YAR030C,84.9073997651648
YOR389W,799.294785165696
YHR106W,2876.93118006497
YGL118C,29.6710056544249
YMR100W,4195.31500353536
YLR325C,151986.28219441
YGL089C,2270.72488182334
YMR207C,6379.92029078385
YNL248C,11573.632062863
YLL020C,441.258898319591
YLR341W,194.595864476877
YGL103W,249561.047116509
YOR158W,4353.35338768727
YNL007C,14851.2813305244
YGL080W,4178.73858815475
YFL002W-A,17765.7461260446
YDR007W,4181.32231151877
YDL131W,9527.32169300606
YBR163W,3151.00577198097
YDR432W,18843.9576656898
YML047C,46.4013273530115
YGR167W,11298.8846175345
YJL182C,14.2460166927183
YCR089W,2674.11297696181
YER145C,18564.7098029739
YMR136W,2414.19864293741
YKL065W-A,190.914845619854
YCR076C,2521.50762875063
YDR379W,3982.38853070623
YIL160C,137.876094849403
YGL223C,3743.96644016818
YHR131C,3445.60476167111
YBL020W,4605.34512834471
YDR039C,2213.10941686234
YBR127C,44086.5364708516
YGL129C,4401.06935914607
YKL176C,7792.83606477328
YBR276C,5870.78616660977
YER152W-A,133.933262006888
YPL178W,7430.38060372845
YDL159C-B,13.3011985590738
YBR017C,12045.5453852187
YMR053C,981.241261319446
YLR146C,4324.77789160057
YOL044W,2281.58748031427
YNL005C,6973.65674558336
YPL221W,8382.54346871266
YAL021C,6620.00154058172
YHL039W,6398.32002034601
YDL164C,4267.18164079586
YOR008C,5970.78009192078
YDR393W,3046.89208728503
YDR189W,7222.13575308049
YEL050W-A,102.804273286652
YOR068C,32.1232757991638
YLR106C,157022.954031868
YNL172W,4647.03595015318
YGR093W,4449.23738278477
YEL025C,5020.47557443961
YFR023W,115.122703573637
YOL065C,2028.72063564692
YNL255C,31162.4254345642
YML109W,3141.28220511072
YDR491C,116.782144286704
YJL199C,388.391192851886
YDR208W,6583.18206122027
YKL129C,4121.76404769963
YCR036W,6171.00558878687
YNL259C,5602.46277449376
YPR133W-A,7237.6302244486
YIL021W,8431.00757546827
YKR087C,4502.72462026576
YJL088W,3126.03587429299
YDL161W,4216.94473009365
YCR087W,753.284342943692
YDR008C,231.947097855443
YJL146W,2672.35221769815
YML113W,3124.88014452439
YDL114W-A,22.6997613816375
YBR012W-B,32612.8699214976
YCL028W,6752.39000392419
YLR166C,6406.69533207895
YHL013C,4255.7031598201
YOR356W,6163.16580220364
YLR175W,51498.1562414398
YMR201C,1790.78081297738
YIL030W-A,583.7913693921
YNL103W,5235.30407573912
YNL285W,42916.7031491953
YCL037C,9391.71793150836
YDR093W,10188.8551335741
YPL116W,3998.06981092338
YBR229C,6400.46172432058
YOR304W,7559.24189498152
YOR012W,671.65155813884
YHR117W,5919.94865556941
YOR366W,99.5688544911667
YML045W-A,9587.39830115746
YGL196W,4905.76323056946
YOR233W,5162.84182593991
YGL035C,3590.12282230378
YMR244C-A,2101.04896018875
YLR222C,9984.10525055261
YLL025W,508.697985580931
YOR123C,5792.68005226512
YOR299W,5521.1252922241
YPR048W,5413.2617632689
YPL109C,1319.06049668758
YPL138C,2907.47647227402
YKL117W,21069.8376550408
YOL125W,4364.68968285694
YEL027W,54447.1571671538
YJL165C,6759.14085050359
YOR300W,462.447255584284
YMR175W,187.096094251758
YLR438W,6745.38660366435
YGL209W,2760.34007607664
YBL092W,148825.162926605
YBR145W,3596.68236171154
YLR319C,3928.88684172737
YIL031W,3131.31613350924
YPR135W,3951.65689526047
YBR233W,2150.55263046412
YDR045C,5483.69511207852
YHR110W,4633.24942952495
YHR170W,18778.2148647663
YKL001C,6855.99934815199
YLR181C,3554.77437078334
YGL206C,35226.0053624336
YOL086C,435049.130493863
YML002W,1939.96231056704
YBR244W,8037.23978396755
YMR316C-A,90.9717094332491
YBR032W,57.1691495631965
YNL016W,18215.5437513294
YDL223C,1540.92967022709
YFL026W,26449.88420382
YLR236C,33.9289875166648
YNL166C,5902.70383804993
YMR163C,2099.05608236784
YGL013C,5418.39824927212
YHR034C,2262.38843681472
YDR338C,2962.70455185143
YPL135C-A,89.6237102483866
YOR008C-A,31.8806324453649
YFL041W-A,210.512211437927
YML006C,3238.1856696313
YJL077W-B,185.506726738816
YKR095W,14658.7861422614
YGR230W,1472.9376187646
YCR102W-A,192.542742509332
YIL066W-A,48.7924149919147
YKR017C,2126.41328149553
YCR042C,6835.12873752769
YGR032W,8448.6700678294
YDR335W,11074.9917900199
YDR466W,3532.03321084024
YJR082C,2123.22181235847
YPL054W,207.592252004808
YMR282C,4011.66785337122
YGR207C,6795.80524139083
YOR134W,142.100404023467
YOR225W,360.872945150144
YJL062W-A,3596.61859877292
YOR042W,6650.81231380777
YHR131W-A,19.2108054026659
YGR022C,14.4012208006683
YDL238C,1266.42036001404
YCR017C,10521.3317250026
YJL179W,5561.36281842936
YLR150W,140396.753698788
YIR004W,7717.68358414574
YJR111C,2477.44179776822
YPL150W,4103.54817117951
YDL037C,941.966210113895
YIR029W,802.564482446244
